1495223818,17,8
1495223928,18,7
1495224038,19,6
1495224259,19,5
1495224700,16,3
1495224810,17,3
1495224921,18,3
1495225141,19,2
1495225252,16,2
1495225583,16,1
1495225693,17,1
1495226134,18,1
1495226465,17,0
1495226575,19,0
1495226906,16,0
1495227016,18,0
1495227347,19,0
1495227568,18,0
1495227789,17,0
1495227899,17,0
1495228230,19,0
1495228340,16,1
1495228450,18,0
1495229113,17,0
1495229554,16,1
1495229774,15,0
1495229995,15,0
1495230326,17,0
1495230437,15,0
1495230546,15,0
1495230767,15,0
1495230877,17,0
1495230988,15,0
1495231319,16,1
1495231650,17,0
1495231760,15,0
1495231870,17,0
1495232312,16,1
1495232532,18,0
1495232643,17,0
1495232753,17,0
1495232973,18,0
1495233084,18,0
1495233415,19,0
1495233635,18,0
1495233856,16,1
1495234077,15,0
1495234296,18,0
1495234407,18,0
1495234517,17,0
1495234738,16,0
1495235179,18,0
1495235290,18,0
1495236061,18,0
1495236172,15,0
1495236282,18,0
1495236503,17,1
1495236612,15,0
1495236723,14,1
1495237054,18,0
1495237164,18,0
1495237274,15,0
1495237605,15,0
1495237716,17,0
1495238046,18,0
1495238157,15,0
1495238267,17,0
1495238488,16,1
1495238598,18,0
1495238708,17,0
1495238929,17,0
1495239039,14,0
1495239370,16,0
1495239480,17,0
1495240363,14,1
1495240473,14,0
1495240694,18,0
1495241135,17,0
1495241246,16,0
1495241356,17,0
1495241687,17,0
1495241797,14,0
1495242018,15,0
1495242129,14,0
1495242570,14,0
1495242901,17,0
1495243121,14,0
1495243342,14,0
1495243453,14,0
1495243563,15,0
1495244445,15,0
1495244556,16,0
1495244998,15,0
1495245107,14,0
1495245659,14,0
1495245880,15,0
1495245990,14,0
1495246431,17,0
1495246873,14,1
1495246983,17,0
1495247204,17,0
1495247425,14,0
1495247645,14,0
1495247756,17,0
1495248307,14,0
1495248528,17,0
1495248639,14,0
1495248749,15,0
1495248969,15,0
1495249080,17,0
1495249190,17,0
1495249411,17,0
1495249631,17,1
1495249852,14,1
1495249962,15,0
1495250293,13,1
1495250404,17,1
1495250514,13,1
1495250735,13,1
1495251066,16,2
1495251286,15,3
1495251396,15,3
1495251506,15,4
1495251837,13,6
1495251948,15,7
1495252279,15,14
1495252389,17,16
1495252500,14,20
1495252720,15,26
1495253162,15,46
1495253272,15,50
1495253383,15,59
1495253603,17,69
1495253824,13,83
1495254045,17,98
1495254155,13,99
1495254266,15,103
1495254597,15,111
1495254707,16,108
1495255038,16,105
1495255148,15,106
1495255369,16,114
1495255480,14,113
1495255811,14,120
1495255921,16,128
1495256252,14,143
1495256362,14,151
1495256693,15,165
1495256804,13,173
1495256914,14,189
1495257135,14,285
1495257245,14,287
1495257355,13,259
1495257576,16,283
1495257797,15,295
1495258018,14,303
1495258239,16,292
1495258349,16,264
1495258570,13,256
1495258680,16,283
1495259011,14,275
1495259122,16,287
1495259232,14,236
1495259453,16,291
1495259673,16,355
1495260115,15,383
1495260225,15,368
1495260335,15,360
1495260666,15,352
1495260777,14,368
1495260997,16,407
1495261107,13,423
1495261218,14,463
1495261438,15,467
1495261549,14,471
1495261880,17,480
1495261990,15,504
1495262431,14,476
1495262542,17,480
1495262873,14,511
1495263204,15,511
1495263313,16,375
1495263645,15,513
1495263755,17,508
1495264307,16,494
1495264527,16,464
1495264748,15,459
1495264968,16,459
1495265079,15,459
1495265299,14,475
1495265520,15,512
1495265630,15,513
1495265961,14,487
1495266071,17,471
1495266182,15,443
1495266402,15,431
1495266513,18,417
1495266623,17,456
1495266953,16,495
1495267616,17,448
1495267947,15,463
1495268057,15,471
1495268829,17,552
1495269160,15,555
1495269380,17,639
1495269601,18,704
1495270042,17,655
1495270152,15,479
1495270263,18,439
1495270483,18,432
1495270593,18,371
1495271145,18,560
1495271366,17,543
1495271476,16,515
1495271586,19,510
1495272027,15,719
1495272358,16,791
1495272579,17,815
1495272800,18,895
1495272910,18,943
1495273020,19,707
1495273682,19,719
1495273903,17,879
1495274343,19,895
1495274454,19,927
1495274564,18,799
1495274895,19,671
1495275005,19,564
1495275446,19,635
1495275667,19,704
1495275887,19,783
1495276108,17,764
1495276329,19,848
1495276549,19,911
1495276769,19,956
1495277211,17,928
1495277431,17,928
1495277542,19,919
1495277652,19,919
1495277872,18,928
1495277982,19,959
1495278093,17,928
1495278313,18,928
1495278975,19,927
1495279085,19,928
1495279637,17,960
1495279747,19,976
1495279968,20,951
1495280188,19,959
1495280408,19,927
1495280519,19,903
1495280739,19,943
1495280850,19,959
1495280960,19,927
1495281402,19,928
1495281622,20,943
1495282173,19,864
1495282614,19,815
1495283055,18,640
1495283386,17,656
1495283496,17,656
1495283607,19,639
1495284268,19,571
1495284379,19,567
1495284489,18,551
1495284930,18,543
1495285371,19,607
1495285812,17,728
1495286584,17,766
1495286805,17,552
1495286915,19,448
1495287467,17,239
1495287577,18,273
1495287687,19,367
1495287908,18,507
1495288018,19,534
1495288570,17,255
1495289010,19,316
1495289341,19,559
1495289783,19,472
1495289893,17,443
1495290554,19,559
1495290664,19,607
1495290775,17,640
1495291106,19,784
1495291987,19,56
1495292318,19,171
1495292428,18,224
1495292649,19,352
1495292869,17,447
1495293090,17,545
1495293311,19,703
1495293862,19,736
1495293972,19,796
1495294303,19,896
1495294414,17,944
1495294524,16,896
1495294965,19,911
1495295296,19,915
1495295627,19,943
1495295737,17,959
1495296068,19,927
1495296509,19,895
1495296951,18,928
1495297061,20,919
1495297171,17,927
1495297502,19,896
1495297833,19,894
1495298054,17,816
1495298274,19,783
1495298936,17,695
1495299928,19,571
1495300149,17,527
1495300259,17,544
1495300590,19,535
1495301031,19,543
1495301251,17,639
1495301362,19,640
1495301472,17,623
1495301913,17,519
1495302133,19,564
1495302354,19,903
1495302685,17,959
1495303016,19,958
1495303126,19,527
1495303236,18,491
1495303456,19,447
1495303677,19,407
1495303898,19,296
1495304008,19,201
1495304118,19,155
1495304559,19,38
1495305000,18,22
1495305221,19,37
1495305331,17,49
1495305442,16,56
1495305662,19,77
1495305772,17,94
1495306324,19,175
1495306655,18,224
1495306876,18,236
1495306985,19,240
1495307096,17,268
1495307316,19,288
1495307427,17,319
1495307537,19,471
1495308089,19,963
1495308199,19,1007
1495308530,18,208
1495308751,16,235
1495308971,19,247
1495309082,17,228
1495309192,19,175
1495309523,17,101
1495309964,18,47
1495310075,17,41
1495310295,19,29
1495310406,18,24
1495310516,18,20
1495310736,17,16
1495311177,18,10
1495311398,16,8
1495311619,19,7
1495312060,18,4
1495312170,17,4
1495312281,15,3
1495312501,18,3
1495312611,18,2
1495312722,18,2
1495312942,17,2
1495313273,15,1
1495313383,18,1
1495313714,15,0
1495313824,17,0
1495313935,18,0
1495314156,18,1
1495314265,17,0
1495314376,18,0
1495314596,18,1
1495314817,18,1
1495314927,17,0
1495315700,17,0
1495315810,16,0
1495315920,17,0
1495316141,15,0
1495316252,15,0
1495316362,18,1
1495316582,17,0
1495316692,18,0
1495316803,18,0
1495317023,18,0
1495317134,17,0
1495317465,18,0
1495317575,18,0
1495317686,17,1
1495317906,15,0
1495318789,16,0
1495318899,18,0
1495319009,17,1
1495319229,16,0
1495319340,17,0
1495319671,16,0
1495319781,18,0
1495320112,17,1
1495320223,17,0
1495320443,15,0
1495320553,16,0
1495320664,14,0
1495321105,15,0
1495321215,14,0
1495321326,15,0
1495321767,16,0
1495322098,15,0
1495322208,16,1
1495322319,15,1
1495322539,17,0
1495322759,17,1
1495322980,17,0
1495323090,16,1
1495323201,15,0
1495323642,14,0
1495323863,17,1
1495324083,14,0
1495324304,14,0
1495324414,14,0
1495324525,16,1
1495324745,14,0
1495324856,15,0
1495324966,16,0
1495325407,15,0
1495325628,17,0
1495325738,15,0
1495325849,16,0
1495326069,14,0
1495326180,13,0
1495326510,14,0
1495326621,13,0
1495326731,15,1
1495326952,15,0
1495327173,16,1
1495327283,16,0
1495327394,14,0
1495327614,13,0
1495327724,15,0
1495327835,15,1
1495328055,14,0
1495328608,15,0
1495328938,15,0
1495329490,16,0
1495329600,15,1
1495329931,13,0
1495330041,15,0
1495330152,16,0
1495330483,13,0
1495330593,15,1
1495330814,13,0
1495330924,16,0
1495331035,16,0
1495331255,14,0
1495331476,14,0
1495331807,15,1
1495331917,14,0
1495332138,14,0
1495332689,16,0
1495332800,12,0
1495333020,15,0
1495333131,15,0
1495333462,14,0
1495333572,16,0
1495333682,14,0
1495334013,12,0
1495334123,12,0
1495334455,16,1
1495334675,14,0
1495334896,12,0
1495335116,15,0
1495335337,14,0
1495335558,15,0
1495335668,14,0
1495336220,14,0
1495336441,14,0
1495336551,13,1
1495336772,14,1
1495336882,15,1
1495337214,14,1
1495337323,12,2
1495337434,15,2
1495337765,13,4
1495338096,15,11
1495338648,14,25
1495338758,15,26
1495339200,15,48
1495339420,13,63
1495339972,13,112
1495340082,12,119
1495340413,14,126
1495340524,14,131
1495340965,15,167
1495341186,15,203
1495341627,14,187
1495341848,13,183
1495342069,14,159
1495342510,15,160
1495342620,14,171
1495342841,14,192
1495342952,14,201
1495343503,12,218
1495343614,14,215
1495343724,12,239
1495344166,13,256
1495344387,15,237
1495344497,14,225
1495344607,12,235
1495344828,12,262
1495345049,14,295
1495345269,12,351
1495345380,12,375
1495345490,12,407
1495345711,15,416
1495346152,14,479
1495346373,15,444
1495346594,12,407
1495346814,13,411
1495347035,14,455
1495347145,15,480
1495347476,12,528
1495347697,12,599
1495347917,15,592
1495348028,14,624
1495348138,13,667
1495348469,16,767
1495348579,15,784
1495349131,13,703
1495349241,13,737
1495349352,14,751
1495349572,13,863
1495349793,12,864
1495349903,13,856
1495350234,14,896
1495350455,14,944
1495350785,15,847
1495351006,14,807
1495351447,13,768
1495351778,17,847
1495351888,15,799
1495352109,13,800
1495352219,14,767
1495352329,15,759
1495352550,14,559
1495352660,13,671
1495352771,14,719
1495353101,14,848
1495353212,17,855
1495353543,16,879
1495353653,14,895
1495353874,14,943
1495354095,17,915
1495354756,14,960
1495354866,15,952
1495354977,14,943
1495355307,17,919
1495355418,16,958
1495355859,15,943
1495356079,17,911
1495356410,18,919
1495356631,16,927
1495356741,15,959
1495356851,16,943
1495357292,17,928
1495357734,17,943
1495357844,17,960
1495357954,17,960
1495358175,17,927
1495358285,18,931
1495358616,18,951
1495358726,18,943
1495359057,18,927
1495359278,17,928
1495359609,19,927
1495359940,18,911
1495360381,19,943
1495360491,17,951
1495360822,15,958
1495360932,18,959
1495361043,16,958
1495361704,17,912
1495361814,19,830
1495361925,17,767
1495362146,19,800
1495362256,19,784
1495362697,18,927
1495363138,17,944
1495363579,18,958
1495363800,17,911
1495363910,19,951
1495364020,19,928
1495364351,17,913
1495364682,19,942
1495364792,17,895
1495365013,19,927
1495365123,17,912
1495365233,18,915
1495365454,17,928
1495365675,17,927
1495366006,17,879
1495366116,19,871
1495366447,19,951
1495366557,19,968
1495366778,19,943
1495366888,19,959
1495367219,17,928
1495367440,19,951
1495367660,17,928
1495367771,19,958
1495368102,19,927
1495368212,17,903
1495368323,19,912
1495368654,19,767
1495368764,19,768
1495369205,17,511
1495370088,19,831
1495370308,19,767
1495370639,19,815
1495370750,20,833
1495370860,19,832
1495371301,19,767
1495371853,19,899
1495372184,19,943
1495372294,20,959
1495372404,19,960
1495372735,21,975
1495372845,17,927
1495373066,19,927
1495373287,17,928
1495373618,19,943
1495373728,18,927
1495373948,19,927
1495374059,19,975
1495374500,18,927
1495375382,21,944
1495375492,19,912
1495375823,19,943
1495376154,19,911
1495376705,19,943
1495377147,19,927
1495377367,18,880
1495377698,19,920
1495378029,20,864
1495378580,19,896
1495378690,19,924
1495378801,21,936
1495379132,19,928
1495379242,19,899
1495379463,21,940
1495379573,21,905
1495379683,21,928
1495379904,21,896
1495380124,22,839
1495380786,22,815
1495380896,19,879
1495381006,19,919
1495381227,19,800
1495381779,22,415
1495382330,21,640
1495382550,19,663
1495382991,19,599
1495383212,19,631
1495383432,18,655
1495383653,21,750
1495384094,19,608
1495384204,22,592
1495384535,21,528
1495384866,19,560
1495385528,19,704
1495385638,20,631
1495385748,19,643
1495385968,19,584
1495386079,19,511
1495386189,19,487
1495386520,21,475
1495386851,19,487
1495387071,20,481
1495387291,18,496
1495387512,19,863
1495387732,19,635
1495387842,21,640
1495388173,18,704
1495388394,19,767
1495388614,19,735
1495388724,19,736
1495389165,21,951
1495389496,19,960
1495389606,19,928
1495389716,19,943
1495389937,22,928
1495390158,21,960
1495390489,21,988
1495390599,19,943
1495391370,24,991
1495391701,24,991
1495392362,23,992
1495392583,21,959
1495393024,19,959
1495393244,22,903
1495393354,19,927
1495393685,21,951
1495394126,21,960
1495394236,22,959
1495394346,19,927
1495394566,20,943
1495394677,22,863
1495394787,22,831
1495395008,19,465
1495395890,18,167
1495396000,18,147
1495396441,21,96
1495396551,21,88
1495396771,21,65
1495396882,19,51
1495397433,20,17
1495397654,19,11
1495397984,21,8
1495398095,19,7
1495398426,19,6
1495398536,21,4
1495398646,18,4
1495398867,18,2
1495399087,19,2
1495399197,21,1
1495399307,19,1
1495399528,18,1
1495399749,19,1
1495401072,19,0
1495401403,19,0
1495401843,18,0
1495402175,19,0
1495402395,17,1
1495402726,19,0
1495402836,19,0
1495403056,17,0
1495403167,17,1
1495403277,19,0
1495403608,17,0
1495403718,19,0
1495403938,19,0
1495404269,18,0
1495404379,16,0
1495404930,17,1
1495405371,19,0
1495405481,19,0
1495405591,17,0
1495406032,18,0
1495406143,15,0
1495406363,18,0
1495406584,19,0
1495406804,18,0
1495406914,19,0
1495407025,17,0
1495407356,19,0
1495407466,17,0
1495407907,18,0
1495408127,18,0
1495408348,16,1
1495408678,15,0
1495408789,15,0
1495409229,18,0
1495409450,17,0
1495409560,17,0
1495410001,16,0
1495410111,17,0
1495410331,19,0
1495410552,17,0
1495410993,15,0
1495411214,17,0
1495411434,15,0
1495411544,17,0
1495412206,17,0
1495412427,15,0
1495412647,15,0
1495412867,17,0
1495413088,19,0
1495413749,18,0
1495413859,17,1
1495413970,18,0
1495414190,17,0
1495414632,15,0
1495414742,15,1
1495414852,16,0
1495415072,17,0
1495415513,17,0
1495415624,16,0
1495415734,17,0
1495415955,17,0
1495416175,17,0
1495416395,18,0
1495416616,17,0
1495416837,14,0
1495416947,16,0
1495417388,15,0
1495417829,17,0
1495417939,17,0
1495418050,18,0
1495418711,15,0
1495418932,17,0
1495419373,17,0
1495419484,15,1
1495419704,14,1
1495419814,17,0
1495420145,16,0
1495420366,14,0
1495420586,15,0
1495420697,18,0
1495420807,18,0
1495421027,17,0
1495421468,15,1
1495421579,16,0
1495421689,16,0
1495422130,17,0
1495422350,18,0
1495422461,14,0
1495422571,18,0
1495423343,15,1
1495423453,15,1
1495423674,17,1
1495423784,15,1
1495423894,17,2
1495424115,14,2
1495424556,17,4
1495424887,15,7
1495424998,15,9
1495425328,15,16
1495425439,17,19
1495425880,15,25
1495426211,17,40
1495426432,14,58
1495426542,17,71
1495426652,14,90
1495426873,14,120
1495426983,15,127
1495427314,15,117
1495427424,15,118
1495427534,15,120
1495427865,16,127
1495427976,17,135
1495428306,17,141
1495428416,16,146
1495428748,16,162
1495429079,16,203
1495429299,17,207
1495429630,14,176
1495430071,15,295
1495430181,15,301
1495430402,17,272
1495430513,14,311
1495430623,14,343
1495430843,17,357
1495430954,14,349
1495431395,16,360
1495431506,15,319
1495431726,17,364
1495431837,15,368
1495432278,17,373
1495432388,15,384
1495432719,17,407
1495432829,18,407
1495433270,17,347
1495433491,17,431
1495433712,16,447
1495433932,17,455
1495434153,17,463
1495434263,16,480
1495434594,18,631
1495434704,15,607
1495434815,15,615
1495435035,16,675
1495435256,17,663
1495435477,17,672
1495435587,15,760
1495435697,15,683
1495435918,17,631
1495436028,15,539
1495436469,18,927
1495436580,17,704
1495436910,15,607
1495437020,18,560
1495437351,17,616
1495437462,18,608
1495437792,18,639
1495437903,17,560
1495438123,15,559
1495438233,15,559
1495438344,15,543
1495438564,17,560
1495438785,15,592
1495439116,17,543
1495439225,18,528
1495439556,19,463
1495439777,16,511
1495439997,18,528
1495440769,18,487
1495441100,19,576
1495441210,19,544
1495441320,16,555
1495441541,18,576
1495441651,18,640
1495441761,17,575
1495442202,17,768
1495442423,16,800
1495442533,17,832
1495442643,16,919
1495442863,16,911
1495443084,19,952
1495443415,17,919
1495443525,18,943
1495443746,19,928
1495444297,17,943
1495444407,17,927
1495445179,19,959
1495445289,19,928
1495445730,19,968
1495446061,19,928
1495446501,18,951
1495446612,17,927
1495447604,17,927
1495447714,19,960
1495447935,21,928
1495448376,18,960
1495448486,19,960
1495448596,19,960
1495448816,19,928
1495449257,17,927
1495449367,19,959
1495449477,19,960
1495449919,21,919
1495450359,19,968
1495450580,18,943
1495450800,19,960
1495451241,17,943
1495451572,19,926
1495451682,19,863
1495452454,19,800
1495452674,19,792
1495453115,19,832
1495453336,19,960
1495453556,19,951
1495454218,21,911
1495454438,19,956
1495454548,19,943
1495454989,19,959
1495455099,19,960
1495455320,19,959
1495455541,19,960
1495455982,22,919
1495456312,22,919
1495456643,20,928
1495457084,21,928
1495457305,22,915
1495457635,22,919
1495457966,19,960
1495458187,19,943
1495458407,23,943
1495458627,21,959
1495458958,20,968
1495459179,22,943
1495459399,23,927
1495459509,22,911
1495460281,22,951
1495460391,20,943
1495460832,20,958
1495460943,19,959
1495461052,19,960
1495461273,22,928
1495461824,24,927
1495461935,20,959
1495462596,21,951
1495462706,21,952
1495463037,20,960
1495463147,24,927
1495463258,22,912
1495463478,22,911
1495463698,24,927
1495464139,23,927
1495464360,23,943
1495464470,22,951
1495464580,22,927
1495464911,23,911
1495465242,21,960
1495465462,23,951
1495465573,21,976
1495466233,22,956
1495466344,22,952
1495466454,25,940
1495466674,22,968
1495466785,22,791
1495466895,22,952
1495467225,20,960
1495467556,24,784
1495467777,20,863
1495467997,24,943
1495468327,25,959
1495468438,24,919
1495468768,24,927
1495468879,25,944
1495469209,23,903
1495469319,24,808
1495469650,22,400
1495469760,24,526
1495470091,24,367
1495470642,24,480
1495470973,24,542
1495471303,22,463
1495471414,24,449
1495471524,24,496
1495471744,21,592
1495471965,22,575
1495472295,24,639
1495472736,25,431
1495472957,25,303
1495473068,22,259
1495473398,22,324
1495473508,24,303
1495473619,21,304
1495473839,23,297
1495473949,23,272
1495474060,24,247
1495474280,24,190
1495475162,22,86
1495475713,24,92
1495476044,24,108
1495476154,24,110
1495476375,22,112
1495476485,23,107
1495476815,22,123
1495476926,23,124
1495477257,24,107
1495477367,20,101
1495477477,20,95
1495477808,24,68
1495477918,24,56
1495478138,24,54
1495478359,20,71
1495478579,22,108
1495478690,22,155
1495478800,23,159
1495479020,20,137
1495479240,22,175
1495480233,19,143
1495480673,19,144
1495481004,19,264
1495481114,23,960
1495481445,22,224
1495481555,19,271
1495481775,23,263
1495481996,20,232
1495482216,21,268
1495482437,20,183
1495482877,20,103
1495483098,19,62
1495483208,22,56
1495483539,22,38
1495483760,22,30
1495483980,22,25
1495484200,22,22
1495484421,22,20
1495484641,21,17
1495484862,22,14
1495484972,19,11
1495485082,22,8
1495485303,19,4
1495485413,19,3
1495486185,19,1
1495486515,21,1
1495486736,19,0
1495487177,22,0
1495487287,22,0
1495487839,22,0
1495487949,19,0
1495488169,21,0
1495488390,20,0
1495488831,22,0
1495489162,19,0
1495489493,21,0
1495489713,18,0
1495489934,19,0
1495490154,18,0
1495490485,19,0
1495490926,21,0
1495491036,19,0
1495491257,19,0
1495491477,19,0
1495491808,17,0
1495491918,19,0
1495492249,17,0
1495492580,19,0
1495492801,21,0
1495492911,19,0
1495493352,17,0
1495494013,19,1
1495494124,21,0
1495494234,19,0
1495494455,17,0
1495494786,20,0
1495495337,19,1
1495495558,18,0
1495495778,21,0
1495495999,19,0
1495496109,19,0
1495496219,19,0
1495496440,20,0
1495496550,19,0
1495496661,17,1
1495497322,19,0
1495497543,19,0
1495497763,19,0
1495497984,19,0
1495498205,17,0
1495498646,18,0
1495498756,17,0
1495498866,17,0
1495499087,19,0
1495499749,19,0
1495499859,18,0
1495500300,19,1
1495500742,19,0
1495500852,19,0
1495500962,18,0
1495501182,19,0
1495501513,19,0
1495501624,17,0
1495501955,17,0
1495502065,19,0
1495502506,19,0
1495502837,17,0
1495502947,16,0
1495503058,19,1
1495503389,19,0
1495503719,19,0
1495503940,19,0
1495504712,16,0
1495505153,17,0
1495505484,18,1
1495505705,18,0
1495505925,19,1
1495506035,19,0
1495506587,19,0
1495506697,18,0
1495507248,18,0
1495507579,19,0
1495508241,17,0
1495509124,17,1
1495509234,19,1
1495509344,17,1
1495509564,18,1
1495509675,19,1
1495510116,18,2
1495510447,17,6
1495510558,16,12
1495510668,18,13
1495510888,17,9
1495511329,16,29
1495511440,16,29
1495511771,18,23
1495512212,18,34
1495512432,17,62
1495512653,17,73
1495512874,18,78
1495513204,15,66
1495513425,15,71
1495514197,18,191
1495514638,15,200
1495515079,17,155
1495515631,19,380
1495516072,18,404
1495516624,17,287
1495516954,17,431
1495517065,18,352
1495517396,17,448
1495517948,19,431
1495518168,15,512
1495518388,18,751
1495518830,17,408
1495519601,16,247
1495519712,16,271
1495520153,19,463
1495520594,17,639
1495520925,19,495
1495521145,19,712
1495521366,17,832
1495521587,19,511
1495521807,18,227
1495522028,19,448
1495522138,19,463
1495522469,17,575
1495522579,19,368
1495522910,17,671
1495523131,19,395
1495523351,19,231
1495523462,19,447
1495523572,17,415
1495523903,19,431
1495524013,18,439
1495524344,19,447
1495525667,19,624
1495525777,19,671
1495525998,19,759
1495526549,19,735
1495526659,19,575
1495526880,19,439
1495527431,19,416
1495528313,17,443
1495528534,19,472
1495528644,18,371
1495528975,17,335
1495529085,19,471
1495529526,19,619
1495529747,18,640
1495530187,18,767
1495530849,19,792
1495531511,19,896
1495531621,19,899
1495531731,19,960
1495531952,17,959
1495532062,19,844
1495532172,19,911
1495532393,21,928
1495532613,19,799
1495532944,21,799
1495533496,19,960
1495533826,19,912
1495534157,19,927
1495534488,19,768
1495534929,19,647
1495535039,19,720
1495535149,19,848
1495535370,20,928
1495535591,19,788
1495535811,17,634
1495536032,17,455
1495536252,19,719
1495536472,19,940
1495536693,19,830
1495536914,21,767
1495537134,19,735
1495537355,19,608
1495537575,19,767
1495537906,19,943
1495538016,19,928
1495538237,19,800
1495538787,19,767
1495538898,17,671
1495539229,19,803
1495539560,19,657
1495539670,19,759
1495540000,17,720
1495540111,19,663
1495540662,19,912
1495540883,17,800
1495541213,19,672
1495541323,19,443
1495541434,19,431
1495541875,19,398
1495542096,19,399
1495542426,19,379
1495542536,18,655
1495542977,19,751
1495543088,21,487
1495543308,18,727
1495543528,19,576
1495543859,19,512
1495544411,19,536
1495544631,18,544
1495545072,21,879
1495545292,19,848
1495545733,19,832
1495545953,19,899
1495546836,22,919
1495547497,21,928
1495547938,22,960
1495548048,20,968
1495548488,23,919
1495548709,19,959
1495548819,22,927
1495548929,22,863
1495549150,22,860
1495549481,19,735
1495549591,23,784
1495549811,22,736
1495550032,23,758
1495550252,22,727
1495550362,23,591
1495550693,20,727
1495550803,22,750
1495551685,19,695
1495552567,22,720
1495552677,22,734
1495552897,22,719
1495553008,20,719
1495553338,21,703
1495553779,21,747
1495553889,20,767
1495554000,20,783
1495554331,22,655
1495554440,20,799
1495555433,22,771
1495555543,22,768
1495555983,22,831
1495556204,22,831
1495556314,25,848
1495556424,20,847
1495556645,24,812
1495556865,22,800
1495557747,24,863
1495558628,22,895
1495558959,22,899
1495559069,22,899
1495559400,23,903
1495559731,22,835
1495560172,24,816
1495560613,22,831
1495560723,24,768
1495561164,23,878
1495561495,22,936
1495561715,20,944
1495562266,22,896
1495562708,20,952
1495563038,22,927
1495563479,22,687
1495563810,20,584
1495563920,24,472
1495564361,24,319
1495564692,24,327
1495565243,20,243
1495565573,23,255
1495565794,20,235
1495566014,22,224
1495566125,21,217
1495566235,22,219
1495566456,23,223
1495566676,23,227
1495567006,20,215
1495567337,24,216
1495567448,19,224
1495567888,22,111
1495568550,22,71
1495569432,20,51
1495569873,23,31
1495569983,20,29
1495570313,19,17
1495570755,22,11
1495570865,23,10
1495571085,22,7
1495571196,23,8
1495571306,21,10
1495572078,19,2
1495572629,21,0
1495572960,23,0
1495573401,22,1
1495573511,19,0
1495573841,23,1
1495574172,19,0
1495574282,19,0
1495574613,22,0
1495574834,22,0
1495575385,19,0
1495575495,22,0
1495575826,22,0
1495576046,19,0
1495576487,19,0
1495576708,21,0
1495576928,19,0
1495577700,19,0
1495577810,22,0
1495578030,20,0
1495578141,22,1
1495578251,19,0
1495578472,21,0
1495578582,21,0
1495578692,19,0
1495578912,19,0
1495579133,19,0
1495579464,21,0
1495579574,18,0
1495579904,19,0
1495580235,19,0
1495580345,21,0
1495580456,19,0
1495580786,19,0
1495580897,20,0
1495581117,18,0
1495581337,19,0
1495581558,19,0
1495581669,21,0
1495581779,21,0
1495582330,19,0
1495582771,19,0
1495582881,21,0
1495582991,19,0
1495583984,19,0
1495584204,19,0
1495584425,19,0
1495584645,20,0
1495585086,19,0
1495585306,19,0
1495585747,21,0
1495585967,19,0
1495586188,19,0
1495586409,19,0
